,checkpoint,model,seed,shuffle_utterances,augment_frames,multiple_frames,cnn,eval_type,eval_dataset,stage,trial_idx,categories,logits,pred,correct,target_category,config,filtered
1307,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1307,"['paper', 'basket', 'floor', 'window']","[0.5450475215911865, 0.2315950095653534, 0.06400877237319946, 0.15934868156909943]",0,True,paper,contrastive_transformer_embedding,False
1308,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1308,"['paper', 'road', 'chair', 'car']","[0.6481577754020691, 0.24186135828495026, 0.040999121963977814, 0.06898183375597]",0,True,paper,contrastive_transformer_embedding,False
1309,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1309,"['paper', 'road', 'floor', 'foot']","[0.814566969871521, 0.07982741296291351, 0.06765570491552353, 0.037949927151203156]",0,True,paper,contrastive_transformer_embedding,False
1310,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1310,"['paper', 'sand', 'road', 'window']","[0.8734650611877441, 0.08566754311323166, 0.022810455411672592, 0.018056968227028847]",0,True,paper,contrastive_transformer_embedding,False
1311,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1311,"['paper', 'puzzle', 'floor', 'road']","[0.6477189660072327, 0.012218551710247993, 0.30515751242637634, 0.034905027598142624]",0,True,paper,contrastive_transformer_embedding,False
1312,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1312,"['paper', 'puzzle', 'crib', 'hand']","[0.7888327240943909, 0.022852256894111633, 0.15303298830986023, 0.03528207913041115]",0,True,paper,contrastive_transformer_embedding,False
1313,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1313,"['paper', 'road', 'crib', 'kitchen']","[0.8408946990966797, 0.08453471213579178, 0.06690105050802231, 0.007669579237699509]",0,True,paper,contrastive_transformer_embedding,False
1314,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1314,"['paper', 'computer', 'kitchen', 'sand']","[0.14137303829193115, 0.0064058974385261536, 0.7715345621109009, 0.08068657666444778]",2,False,paper,contrastive_transformer_embedding,False
1315,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1315,"['paper', 'window', 'floor', 'room']","[0.6758700609207153, 0.09006782621145248, 0.10541412979364395, 0.12864798307418823]",0,True,paper,contrastive_transformer_embedding,False
1316,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1316,"['paper', 'crib', 'stairs', 'road']","[0.7278157472610474, 0.12898631393909454, 0.11606836318969727, 0.027129486203193665]",0,True,paper,contrastive_transformer_embedding,False
1317,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1317,"['paper', 'ball', 'crib', 'road']","[0.25570300221443176, 0.09711340814828873, 0.6029807925224304, 0.044202808290719986]",2,False,paper,contrastive_transformer_embedding,False
1318,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1318,"['paper', 'basket', 'puzzle', 'car']","[0.41675299406051636, 0.4325293004512787, 0.08632378280162811, 0.06439397484064102]",1,False,paper,contrastive_transformer_embedding,False
1319,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1319,"['paper', 'crib', 'car', 'window']","[0.6356149911880493, 0.19312144815921783, 0.1523827612400055, 0.0188808161765337]",0,True,paper,contrastive_transformer_embedding,False
1320,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1320,"['paper', 'chair', 'basket', 'puzzle']","[0.127378910779953, 0.3926084041595459, 0.32271772623062134, 0.1572948843240738]",1,False,paper,contrastive_transformer_embedding,False
1321,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1321,"['paper', 'ball', 'door', 'crib']","[0.8864476084709167, 0.050909705460071564, 0.011981540359556675, 0.05066123232245445]",0,True,paper,contrastive_transformer_embedding,False
1322,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1322,"['paper', 'foot', 'crib', 'room']","[0.738636314868927, 0.03105708584189415, 0.19672460854053497, 0.033581916242837906]",0,True,paper,contrastive_transformer_embedding,False
1323,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1323,"['paper', 'stairs', 'road', 'car']","[0.8975773453712463, 0.09038335084915161, 0.006768546067178249, 0.005270730704069138]",0,True,paper,contrastive_transformer_embedding,False
1324,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1324,"['paper', 'foot', 'window', 'stairs']","[0.8885798454284668, 0.08130693435668945, 0.013932088389992714, 0.016181135550141335]",0,True,paper,contrastive_transformer_embedding,False
1325,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1325,"['paper', 'crib', 'puzzle', 'hand']","[0.3555156886577606, 0.24739965796470642, 0.18120628595352173, 0.21587835252285004]",0,True,paper,contrastive_transformer_embedding,False
1326,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1326,"['paper', 'window', 'room', 'foot']","[0.41150861978530884, 0.17036625742912292, 0.18374715745449066, 0.2343779057264328]",0,True,paper,contrastive_transformer_embedding,False
1327,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1327,"['paper', 'puzzle', 'basket', 'window']","[0.72600919008255, 0.08273790776729584, 0.16267096996307373, 0.0285818949341774]",0,True,paper,contrastive_transformer_embedding,False
1328,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1328,"['paper', 'ball', 'floor', 'table']","[0.17306388914585114, 0.8022136092185974, 0.017383653670549393, 0.007338848430663347]",1,False,paper,contrastive_transformer_embedding,False
1329,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1329,"['paper', 'computer', 'ground', 'kitchen']","[0.8255372643470764, 0.0437471978366375, 0.07190271466970444, 0.05881279706954956]",0,True,paper,contrastive_transformer_embedding,False
1330,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1330,"['paper', 'road', 'window', 'computer']","[0.881067156791687, 0.03633151575922966, 0.06300697475671768, 0.01959437131881714]",0,True,paper,contrastive_transformer_embedding,False
1331,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1331,"['paper', 'ball', 'basket', 'foot']","[0.3516799211502075, 0.30404430627822876, 0.21798767149448395, 0.12628808617591858]",0,True,paper,contrastive_transformer_embedding,False
1332,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1332,"['paper', 'foot', 'toy', 'table']","[0.7947044968605042, 0.02184821292757988, 0.08937760442495346, 0.09406974911689758]",0,True,paper,contrastive_transformer_embedding,False
1333,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1333,"['paper', 'ball', 'basket', 'ground']","[0.7129791378974915, 0.12680742144584656, 0.13496166467666626, 0.025251829996705055]",0,True,paper,contrastive_transformer_embedding,False
1334,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1334,"['paper', 'ball', 'table', 'crib']","[0.7194499373435974, 0.012923781760036945, 0.029222428798675537, 0.23840384185314178]",0,True,paper,contrastive_transformer_embedding,False
1335,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1335,"['paper', 'computer', 'hand', 'cat']","[0.9936410784721375, 0.0008726774831302464, 0.0022453502751886845, 0.0032408940605819225]",0,True,paper,contrastive_transformer_embedding,False
1336,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1336,"['paper', 'hand', 'ground', 'ball']","[0.5736419558525085, 0.11012212932109833, 0.12105491757392883, 0.19518104195594788]",0,True,paper,contrastive_transformer_embedding,False
1337,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1337,"['paper', 'basket', 'puzzle', 'ground']","[0.6325104832649231, 0.23099203407764435, 0.06150195375084877, 0.07499544322490692]",0,True,paper,contrastive_transformer_embedding,False
1338,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1338,"['paper', 'table', 'car', 'foot']","[0.6601548790931702, 0.14593128859996796, 0.1718146950006485, 0.022099148482084274]",0,True,paper,contrastive_transformer_embedding,False
1339,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1339,"['paper', 'crib', 'hand', 'chair']","[0.6713646054267883, 0.01894819177687168, 0.2573692202568054, 0.05231798440217972]",0,True,paper,contrastive_transformer_embedding,False
1340,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1340,"['paper', 'foot', 'room', 'car']","[0.08180970698595047, 0.02191816084086895, 0.8532479405403137, 0.04302414134144783]",2,False,paper,contrastive_transformer_embedding,False
1341,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1341,"['paper', 'road', 'ground', 'crib']","[0.7125643491744995, 0.02079121023416519, 0.11437301337718964, 0.15227144956588745]",0,True,paper,contrastive_transformer_embedding,False
1342,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1342,"['paper', 'ground', 'ball', 'door']","[0.9309519529342651, 0.03938866779208183, 0.021849755197763443, 0.007809619884938002]",0,True,paper,contrastive_transformer_embedding,False
1343,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1343,"['paper', 'door', 'sand', 'floor']","[0.5551339983940125, 0.005248564761132002, 0.2386232614517212, 0.20099420845508575]",0,True,paper,contrastive_transformer_embedding,False
1344,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1344,"['paper', 'foot', 'room', 'floor']","[0.5670596957206726, 0.05004815012216568, 0.10887870192527771, 0.2740134000778198]",0,True,paper,contrastive_transformer_embedding,False
1345,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_1,transformer,1,False,True,True,frozen_pretrained,image,saycam,test,1345,"['paper', 'car', 'door', 'stairs']","[0.9832621812820435, 0.0015081760939210653, 0.0023077151272445917, 0.012921894900500774]",0,True,paper,contrastive_transformer_embedding,False
